year,month,rank,net_worth,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,organization_name,position_in_organization,self_made,wealth_status
2024,4,572,5.3 B,Moreira Salles,Joao,Joao Moreira Salles,1/1/1962,62,Male,Brazil,Brazil,Rio de Janeiro,Diversified,['Diversified'],,,FALSE,Increased
2024,4,572,5.3 B,Moreira Salles Junior,Walther,Walther Moreira Salles Junior,4/12/1956,67,Male,Brazil,Brazil,Rio de Janeiro,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2024,4,572,5.3 B,Tsai,Daniel,Daniel Tsai,4/25/1956,67,Male,Taiwan,Taiwan,Taipei,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2024,4,572,5.3 B,Wanek,Ronald,Ronald Wanek,5/19/1941,82,Male,United States,United States,Saint Petersburg,Manufacturing,['Manufacturing'],,,TRUE,Remained Even
2024,4,581,5.2 B,Ashley,Michael,Michael Ashley,9/12/1964,59,Male,United Kingdom,United Kingdom,Hertfordshire,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2024,4,581,5.2 B,Bajaj,Rajiv,Rajiv Bajaj,12/21/1966,57,Male,India,India,Pune,Diversified,['Diversified'],,,FALSE,Increased
2024,4,581,5.2 B,Bajaj,Sanjiv,Sanjiv Bajaj,11/2/1969,54,Male,India,India,Pune,Diversified,['Diversified'],,,FALSE,Increased
2024,4,581,5.2 B,Dolan,Charles,Charles Dolan & family,10/16/1926,97,Male,United States,United States,Oyster Bay,Media & Entertainment,['Media & Entertainment'],Cablevision Systems,Chairman and Founder,TRUE,Increased
2024,4,581,5.2 B,Kao,Min,Min Kao & family,1/10/1949,75,Male,United States,United States,Leawood,Technology,['Technology'],,,TRUE,Increased
2024,4,581,5.2 B,Koo,Andre,"Andre Koo, Sr.",5/25/1967,56,Male,Taiwan,Taiwan,Taipei,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2024,4,581,5.2 B,Lomtadze,Mikhail,Mikhail Lomtadze,10/17/1975,48,Male,Georgia,Kazakhstan,Almaty,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,581,5.2 B,Rabiu,Abdulsamad,Abdulsamad Rabiu,8/4/1960,63,Male,Nigeria,Nigeria,Lagos,Diversified,['Diversified'],,,FALSE,Decreased
2024,4,581,5.2 B,Tsai,Richard,Richard Tsai,6/2/1957,66,Male,Taiwan,Taiwan,Taipei,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2024,4,581,5.2 B,Tschira,Gerda,Gerda Tschira,,,Male,Germany,Germany,,Technology,['Technology'],,,FALSE,
2024,4,581,5.2 B,Tschira,Harald,Harald Tschira,4/25/1974,49,Male,Germany,Germany,Heidelberg,Technology,['Technology'],,,FALSE,Increased
2024,4,581,5.2 B,Tschira,Udo,Udo Tschira,9/17/1969,54,Male,Germany,Germany,Wiesloch,Technology,['Technology'],,,FALSE,Increased
2024,4,581,5.2 B,Uihlein,Elizabeth,Elizabeth Uihlein,7/7/1945,78,Female,United States,United States,Lake Forest,Manufacturing,['Manufacturing'],,Entrepreneur,TRUE,Increased
2024,4,581,5.2 B,Uihlein,Richard,Richard Uihlein,8/27/1945,78,Male,United States,United States,Lake Forest,Manufacturing,['Manufacturing'],,,TRUE,Increased
2024,4,581,5.2 B,Weiner,Russ,Russ Weiner,5/5/1970,53,Male,United States,United States,Delray Beach,Food & Beverage,['Food & Beverage'],,,TRUE,Increased
2024,4,581,5.2 B,Wu,Jianshu,Wu Jianshu,1/1/1964,60,Male,Hong Kong,China,Ningbo,Automotive,['Automotive'],,,TRUE,Decreased
2024,4,597,5.1 B,Baron,Ron,Ron Baron,5/23/1943,80,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,597,5.1 B,Camp,Garrett,Garrett Camp,10/4/1978,45,Male,Canada,United States,San Francisco,Technology,['Technology'],Uber Technologies Inc.,Cofounder and Chairman,TRUE,Increased
2024,4,597,5.1 B,Dolby,Dagmar,Dagmar Dolby & family,6/28/1941,82,Female,United States,United States,San Francisco,Technology,['Technology'],,,FALSE,Increased
2024,4,597,5.1 B,Haslam,Bill,Bill Haslam,8/23/1958,65,Male,United States,United States,Knoxville,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2024,4,597,5.1 B,Henry,John,John Henry,9/13/1949,74,Male,United States,United States,Boca Raton,Sports,['Sports'],,,TRUE,Increased
2024,4,597,5.1 B,Hopp,Dietmar,Dietmar Hopp & family,4/26/1940,83,Male,Germany,Germany,Walldorf,Technology,['Technology'],,,TRUE,Increased
2024,4,597,5.1 B,Ishbia,Justin,Justin Ishbia,9/18/1977,46,Male,United States,United States,Chicago,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2024,4,597,5.1 B,Liemandt,Joseph,Joseph Liemandt,8/5/1968,55,Male,United States,United States,Austin,Technology,['Technology'],,,TRUE,Increased
2024,4,597,5.1 B,Liu,Yonghao,Liu Yonghao & family,9/1/1951,72,Male,China,China,Chengdu,Service,['Service'],,,TRUE,Decreased
2024,4,597,5.1 B,Mnaymneh,Sami,Sami Mnaymneh,7/13/1961,62,Male,United States,United States,Miami Beach,Finance & Investments,['Finance & Investments'],,,TRUE,Remained Even
2024,4,597,5.1 B,Pritzker,Jean (Gigi),Jean (Gigi) Pritzker,7/1/1962,61,Female,United States,United States,Los Angeles,Service,['Service'],,,FALSE,Increased
2024,4,597,5.1 B,Sajwani,Hussain,Hussain Sajwani,3/1/1953,71,Male,United Arab Emirates,United Arab Emirates,Dubai,Real Estate,['Real Estate'],,,TRUE,Increased
2024,4,597,5.1 B,Tamer,Tony,Tony Tamer,10/12/1957,66,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],,,TRUE,Remained Even
2024,4,597,5.1 B,Ulker,Murat,Murat Ulker,3/23/1959,65,Male,Turkey,Turkey,Istanbul,Food & Beverage,['Food & Beverage'],,,FALSE,Increased
2024,4,597,5.1 B,Wadhwani,Romesh T.,Romesh T. Wadhwani,8/25/1947,76,Male,United States,United States,Palo Alto,Technology,['Technology'],Symphony Technology Group,Founder and Chairman,TRUE,Remained Even
2024,4,612,5.0 B,Chestnut,Ben,Ben Chestnut,6/15/1974,49,Male,United States,United States,Atlanta,Technology,['Technology'],,,TRUE,Increased
2024,4,612,5.0 B,Gupta,Vinod Rai,Vinod Rai Gupta,9/15/1945,78,Female,India,India,Delhi,Manufacturing,['Manufacturing'],,,FALSE,Increased
2024,4,612,5.0 B,Johnson-Leipold,Helen,Helen Johnson-Leipold,12/30/1956,67,Female,United States,United States,Racine,Manufacturing,['Manufacturing'],,,FALSE,Increased
2024,4,612,5.0 B,Katz,Daryl,Daryl Katz,9/1/1961,62,Male,Canada,Canada,Edmonton,Diversified,['Diversified'],Katz Group,Founder and Chairman,TRUE,Increased
2024,4,612,5.0 B,Kulibaev,Timur,Timur Kulibaev,9/10/1966,57,Male,Kazakhstan,Kazakhstan,Almaty,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,612,5.0 B,Kulibaeva,Dinara,Dinara Kulibaeva,8/19/1967,56,Female,Kazakhstan,Kazakhstan,Almaty,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2024,4,612,5.0 B,Leclercq,Michel,Michel Leclercq & family,5/27/1939,84,Male,France,France,Lille,Fashion & Retail,['Fashion & Retail'],,,FALSE,Remained Even
2024,4,612,5.0 B,Luo,Liguo,Luo Liguo & family,3/1/1956,68,Male,China,China,Ningbo,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,612,5.0 B,Sall,John,John Sall,4/4/1948,75,Male,United States,United States,Cary,Technology,['Technology'],SAS Institute,"Co-Founder, Executive Vice President",TRUE,Increased
2024,4,612,5.0 B,Schoerghuber,Alexandra,Alexandra Schoerghuber & family,7/24/1958,65,Female,Germany,Germany,Munich,Real Estate,['Real Estate'],,,FALSE,Remained Even
2024,4,612,5.0 B,Shoen,Mark,Mark Shoen,11/20/1950,73,Male,United States,United States,Phoenix,Automotive,['Automotive'],,,FALSE,Increased
2024,4,612,5.0 B,Xie,Ken,Ken Xie,1/26/1963,61,Male,United States,United States,Los Altos Hills,Technology,['Technology'],,,TRUE,Increased
2024,4,624,4.9 B,Birmingham Perot,Margot,Margot Birmingham Perot,11/15/1933,90,Female,United States,United States,Dallas,Technology,['Technology'],,,FALSE,Increased
2024,4,624,4.9 B,Bulgheroni,Alejandro,Alejandro Bulgheroni,11/1/1944,79,Male,Argentina,Uruguay,Manantiales,Energy,['Energy'],,,FALSE,Increased
2024,4,624,4.9 B,Chao,Albert,Albert Chao & family,7/15/1949,74,Male,United States,United States,Houston,Manufacturing,['Manufacturing'],,,FALSE,
2024,4,624,4.9 B,Chao,James,James Chao & family,9/15/1947,76,Male,United States,United States,Houston,Manufacturing,['Manufacturing'],,,FALSE,
2024,4,624,4.9 B,Chao Jenkins,Dorothy,Dorothy Chao Jenkins & family,9/15/1945,78,Female,United States,United States,Lakeland,Manufacturing,['Manufacturing'],,,FALSE,
2024,4,624,4.9 B,Chung,Mong-Koo,Mong-Koo Chung,3/19/1938,86,Male,South Korea,South Korea,Seoul,Automotive,['Automotive'],,,FALSE,Increased
2024,4,624,4.9 B,Dorsey,Jack,Jack Dorsey,11/19/1976,47,Male,United States,United States,San Francisco,Technology,['Technology'],Twitter,Cofounder,TRUE,Increased
2024,4,624,4.9 B,Hunt,Johnelle,Johnelle Hunt,1/4/1932,92,Female,United States,United States,Fayetteville,Logistics,['Logistics'],,,TRUE,Increased
2024,4,624,4.9 B,Ivanishvili,Bidzina,Bidzina Ivanishvili,2/18/1956,68,Male,Georgia,Georgia,Tbilisi,Finance & Investments,['Finance & Investments'],,,TRUE,Remained Even
2024,4,624,4.9 B,Johnson,H. Fisk,H. Fisk Johnson,5/19/1958,65,Male,United States,United States,Racine,Manufacturing,['Manufacturing'],,,FALSE,Increased
2024,4,624,4.9 B,Johnson,S. Curtis,S. Curtis Johnson,5/5/1955,68,Male,United States,United States,Racine,Manufacturing,['Manufacturing'],,,FALSE,Increased
2024,4,624,4.9 B,Krishnan,Ananda,Ananda Krishnan,4/1/1938,86,Male,Malaysia,Malaysia,Kuala Lumpur,Telecom,['Telecom'],,,TRUE,Decreased
2024,4,624,4.9 B,Louis-Dreyfus,Margarita,Margarita Louis-Dreyfus & family,6/1/1962,61,Female,Switzerland,Switzerland,Davos,Food & Beverage,['Food & Beverage'],Louis Dreyfus SAS,President,FALSE,Increased
2024,4,624,4.9 B,Marquart,Winifred J.,Winifred J. Marquart,4/6/1959,64,Female,United States,United States,Virginia Beach,Manufacturing,['Manufacturing'],,,FALSE,Increased
2024,4,624,4.9 B,Mistry,Firoz,Firoz Mistry,1/1/1997,27,Male,Ireland,India,Mumbai,Diversified,['Diversified'],,,FALSE,
2024,4,624,4.9 B,Mistry,Zahan,Zahan Mistry,1/1/1999,25,Male,Ireland,India,Mumbai,Diversified,['Diversified'],,,FALSE,
2024,4,624,4.9 B,Moreno,Arturo,Arturo Moreno,8/14/1946,77,Male,United States,United States,Phoenix,Sports,['Sports'],,,TRUE,Increased
2024,4,624,4.9 B,Raheja,Chandru,Chandru Raheja,10/1/1940,83,Male,India,India,Mumbai,Real Estate,['Real Estate'],,,FALSE,Increased
2024,4,624,4.9 B,Rales,Mitchell,Mitchell Rales,8/21/1956,67,Male,United States,United States,Potomac,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,624,4.9 B,Rees-Jones,Trevor,Trevor Rees-Jones,8/12/1951,72,Male,United States,United States,Dallas,Energy,['Energy'],,,TRUE,Increased
2024,4,624,4.9 B,Reitan,Odd,Odd Reitan & family,9/11/1951,72,Male,Norway,Norway,Trondheim,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2024,4,624,4.9 B,Sehgal,Vivek Chaand,Vivek Chaand Sehgal,9/28/1956,67,Male,Australia,India,Delhi,Automotive,['Automotive'],,,TRUE,Increased
2024,4,624,4.9 B,Wertheim,Herbert,Herbert Wertheim,5/23/1939,84,Male,United States,United States,Coral Gables,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,624,4.9 B,Zhang,Yong,Zhang Yong,7/1/1970,53,Male,Singapore,Singapore,Singapore,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2024,4,648,4.8 B,De'Longhi,Giuseppe,Giuseppe De'Longhi & family,4/24/1939,84,Male,Italy,Italy,Treviso,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2024,4,648,4.8 B,Feinberg,Stephen,Stephen Feinberg,3/29/1960,64,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],Cerberus Capital Management,Co-founder and CEO,TRUE,Increased
2024,4,648,4.8 B,Fidani,Carlo,Carlo Fidani,1/1/1955,69,Male,Canada,Canada,Toronto,Real Estate,['Real Estate'],Orlando Corporation,Chairman,FALSE,Increased
2024,4,648,4.8 B,Gangwal,Rakesh,Rakesh Gangwal,7/25/1953,70,Male,United States,United States,Miami,Service,['Service'],,,TRUE,Increased
2024,4,648,4.8 B,Gao,Dekang,Gao Dekang & family,2/1/1952,72,Male,China,China,Changshu,Fashion & Retail,['Fashion & Retail'],,,TRUE,Decreased
2024,4,648,4.8 B,Jagtiani,Renuka,Renuka Jagtiani,1/1/1954,70,Female,India,United Arab Emirates,Dubai,Fashion & Retail,['Fashion & Retail'],,,FALSE,
2024,4,648,4.8 B,Kamath,Nithin,Nithin Kamath,10/5/1979,44,Male,India,India,Bangalore,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,648,4.8 B,Liu,Richard,Richard Liu,3/10/1974,50,Male,China,China,Beijing,Technology,['Technology'],,,TRUE,Decreased
2024,4,648,4.8 B,Pieper,Michael,Michael Pieper,2/5/1946,78,Male,Switzerland,Switzerland,Lucerne,Manufacturing,['Manufacturing'],Artemis Real Estate Partners,CEO of Artemis Group,TRUE,Decreased
2024,4,648,4.8 B,Simon,Herb,Herb Simon,10/23/1934,89,Male,United States,United States,Indianapolis,Real Estate,['Real Estate'],Simon Property Group,"Chairman Emeritus of the Board of Simon Property Group, Inc.",TRUE,Increased
2024,4,648,4.8 B,Spielberg,Steven,Steven Spielberg,12/18/1946,77,Male,United States,United States,Pacific Palisades,Media & Entertainment,['Media & Entertainment'],,,TRUE,Increased
2024,4,648,4.8 B,Tahir,,Tahir & family,3/26/1952,72,Male,Indonesia,Indonesia,Jakarta,Diversified,['Diversified'],,,TRUE,Increased
2024,4,648,4.8 B,Wyss,Hansjoerg,Hansjoerg Wyss,1/1/1935,89,Male,Switzerland,United States,Wilson,Healthcare,['Healthcare'],,,TRUE,Decreased
2024,4,661,4.7 B,Basilico,Rocco,Rocco Basilico,7/11/1989,34,Male,Italy,United States,Los Angeles,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2024,4,661,4.7 B,Berkley,William,William Berkley,9/1/1946,77,Male,United States,United States,Coconut Grove,Finance & Investments,['Finance & Investments'],W. R. Berkley,Chairman and CEO,TRUE,Increased
2024,4,661,4.7 B,Boguslavsky,Leonid,Leonid Boguslavsky,6/17/1951,72,Male,Canada,Italy,Florence,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,661,4.7 B,Chan,Laiwa,Chan Laiwa & family,1/1/1941,83,Female,China,China,Beijing,Real Estate,['Real Estate'],,Philanthropist,TRUE,Increased
2024,4,661,4.7 B,Crippa,Giuseppe,Giuseppe Crippa & family,5/5/1935,88,Male,Italy,Italy,Cernusco Lombardone,Manufacturing,['Manufacturing'],,,TRUE,Increased
2024,4,661,4.7 B,Dart,Kenneth,Kenneth Dart,4/21/1955,68,Male,Belize,Cayman Islands,George Town,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2024,4,661,4.7 B,Del Vecchio,Claudio,Claudio Del Vecchio,2/26/1957,67,Male,Italy,United States,Muttontown,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2024,4,661,4.7 B,Del Vecchio,Clemente,Clemente Del Vecchio,5/6/2004,19,Male,Italy,Italy,Milan,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2024,4,661,4.7 B,Del Vecchio,Leonardo Maria,Leonardo Maria Del Vecchio,5/6/1995,28,Male,Italy,Italy,Milan,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2024,4,661,4.7 B,Del Vecchio,Luca,Luca Del Vecchio,8/31/2001,22,Male,Italy,Italy,Milan,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2024,4,661,4.7 B,Del Vecchio,Marisa,Marisa Del Vecchio,7/10/1958,65,Female,Italy,Italy,Rome,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2024,4,661,4.7 B,Del Vecchio,Paola,Paola Del Vecchio,5/14/1961,62,Female,Italy,Luxembourg,Luxembourg,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2024,4,661,4.7 B,Hunt,W. Herbert,W. Herbert Hunt,3/6/1929,95,Male,United States,United States,Dallas,Energy,['Energy'],,Investor,FALSE,Increased
2024,4,661,4.7 B,Kavanaugh,Jim,Jim Kavanaugh,10/17/1962,61,Male,United States,United States,St. Louis,Technology,['Technology'],,,TRUE,Increased
2024,4,661,4.7 B,Knapp,Friedrich,Friedrich Knapp,5/6/1951,72,Male,Germany,Germany,Brunswick,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2024,4,661,4.7 B,Lin,Bin,Lin Bin,2/1/1968,56,Male,United States,China,Beijing,Technology,['Technology'],,,TRUE,Increased
2024,4,661,4.7 B,Lin,Jianhua,Lin Jianhua,8/1/1962,61,Male,China,China,Hangzhou,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,661,4.7 B,Livingstone,Ian,Ian Livingstone,5/22/1962,61,Male,United Kingdom,United Kingdom,London,Real Estate,['Real Estate'],,,TRUE,Increased
2024,4,661,4.7 B,Livingstone,Richard,Richard Livingstone,11/29/1964,59,Male,United Kingdom,United Kingdom,London,Real Estate,['Real Estate'],,,TRUE,Increased
2024,4,661,4.7 B,Michel,Willy,Willy Michel,1/1/1947,77,Male,Switzerland,Switzerland,Burgdorf,Healthcare,['Healthcare'],,,TRUE,Increased
2024,4,661,4.7 B,Murthy,N.R. Narayana,N.R. Narayana Murthy,8/20/1946,77,Male,India,India,Bangalore,Technology,['Technology'],,,TRUE,Increased
2024,4,661,4.7 B,Nemetschek,Georg,Georg Nemetschek & family,1/1/1934,90,Male,Germany,Germany,Munich,Technology,['Technology'],,,TRUE,Increased
2024,4,661,4.7 B,Rossmann,Dirk,Dirk Rossmann & family,9/7/1946,77,Male,Germany,Germany,Lower-Saxony,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2024,4,661,4.7 B,Zampillo,Nicoletta,Nicoletta Zampillo,3/28/1958,66,Female,Italy,Monaco,Monaco,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2024,4,661,4.7 B,Zhu ,Yi ,Zhu Yi,12/1/1963,60,Male,China,China,Chengdu,Healthcare,['Healthcare'],,,TRUE,Increased
2024,4,686,4.6 B,Beckmann Legorreta,Juan Domingo,Juan Domingo Beckmann Legorreta & family,7/1/1967,56,Male,Mexico,Mexico,Mexico City,Food & Beverage,['Food & Beverage'],,,FALSE,Increased
2024,4,686,4.6 B,Biswas,Sanjit,Sanjit Biswas,1/12/1982,42,Male,United States,United States,San Francisco,Technology,['Technology'],,,TRUE,Increased
2024,4,686,4.6 B,Caltagirone,Francesco Gaetano,Francesco Gaetano Caltagirone,3/21/1943,81,Male,Italy,Italy,Rome,Construction & Engineering,['Construction & Engineering'],,,TRUE,Increased
2024,4,686,4.6 B,Kim,Beom-su,Kim Beom-su,3/27/1966,58,Male,South Korea,South Korea,Seoul,Technology,['Technology'],,,TRUE,Decreased
2024,4,686,4.6 B,Lauder,Ronald,Ronald Lauder,2/26/1944,80,Male,United States,United States,New York,Fashion & Retail,['Fashion & Retail'],,,FALSE,Remained Even
2024,4,686,4.6 B,Lurie,Jeffrey,Jeffrey Lurie & family,9/8/1951,72,Male,United States,United States,Wynnewood,Sports,['Sports'],,,FALSE,Increased
2024,4,686,4.6 B,Meyer,Gwendolyn Sontheim,Gwendolyn Sontheim Meyer,10/27/1961,62,Female,United States,United States,Rancho Santa Fe,Food & Beverage,['Food & Beverage'],,,FALSE,Increased
2024,4,686,4.6 B,Nitori,Akio,Akio Nitori,3/5/1944,80,Male,Japan,Japan,Hokkaido,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2024,4,686,4.6 B,Rokke,Kjell Inge,Kjell Inge Rokke,10/25/1958,65,Male,Norway,Norway,Vettre,Logistics,['Logistics'],,,TRUE,Decreased
2024,4,686,4.6 B,Shigeta,Yasumitsu,Yasumitsu Shigeta,2/25/1965,59,Male,Japan,Japan,Tokyo,Telecom,['Telecom'],,,TRUE,Increased
2024,4,686,4.6 B,Zhu,Baoguo,Zhu Baoguo & family,4/25/1962,61,Male,China,China,Shenzhen,Healthcare,['Healthcare'],,,TRUE,Increased
2024,4,697,4.5 B,Bicket,John,John Bicket,3/20/1980,44,Male,United States,United States,San Francisco,Technology,['Technology'],,,TRUE,Increased
2024,4,697,4.5 B,Coulter,Jim,Jim Coulter,12/1/1959,64,Male,United States,United States,San Francisco,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,697,4.5 B,Cucinelli,Brunello,Brunello Cucinelli & family,9/3/1953,70,Male,Italy,Italy,Solomeo,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2024,4,697,4.5 B,Green,Jeff T.,Jeff T. Green,3/30/1977,47,Male,United States,United States,Newbury Park,Media & Entertainment,['Media & Entertainment'],,,TRUE,Increased
2024,4,697,4.5 B,Jacobs,Jeremy,"Jeremy Jacobs, Sr. & family",1/21/1940,84,Male,United States,United States,East Aurora,Service,['Service'],,,FALSE,Increased
2024,4,697,4.5 B,Kam,Dewi,Dewi Kam,7/23/1950,73,Female,Indonesia,Indonesia,Jakarta,Energy,['Energy'],,,TRUE,Increased
2024,4,697,4.5 B,Lai,Meisong,Lai Meisong,12/1/1970,53,Male,China,China,Shanghai,Logistics,['Logistics'],,,TRUE,Decreased
2024,4,697,4.5 B,Li,Ping,Li Ping,1/1/1968,56,Male,Hong Kong,China,Ningde,Automotive,['Automotive'],,,TRUE,Decreased
2024,4,697,4.5 B,Li,Richard,Richard Li,11/8/1966,57,Male,Hong Kong,Hong Kong,Hong Kong,Telecom,['Telecom'],,,FALSE,Decreased
2024,4,697,4.5 B,Moll Filho,Jorge,Jorge Moll Filho & family,1/1/1945,79,Male,Brazil,Brazil,Rio de Janeiro,Healthcare,['Healthcare'],,,TRUE,Increased
2024,4,697,4.5 B,Oberoi,Vikas,Vikas Oberoi,9/8/1970,53,Male,India,India,Mumbai,Real Estate,['Real Estate'],,,FALSE,Increased
2024,4,697,4.5 B,Schusterman,Lynn,Lynn Schusterman & family,1/21/1939,85,Female,United States,United States,Tulsa,Energy,['Energy'],,,FALSE,Increased
2024,4,697,4.5 B,Skoll,Jeff,Jeff Skoll,1/16/1965,59,Male,United States,United States,Los Angeles,Technology,['Technology'],,,TRUE,Increased
2024,4,697,4.5 B,Starak,Jerzy,Jerzy Starak,12/12/1947,76,Male,Poland,Poland,Konstancin,Healthcare,['Healthcare'],,,TRUE,Increased
2024,4,697,4.5 B,Tshuva,Yitzhak,Yitzhak Tshuva,7/7/1948,75,Male,Israel,Israel,Netanya,Real Estate,['Real Estate'],,,TRUE,Increased
2024,4,712,4.4 B,Alukkas,Joy,Joy Alukkas,9/4/1956,67,Male,India,India,Cochin,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2024,4,712,4.4 B,Davis,Jim,Jim Davis,3/13/1960,64,Male,United States,United States,Cockeysville,Service,['Service'],,,TRUE,Remained Even
